x,cancer_type,y
-21.399332,TCGA-LIHC,3.045298
-33.844074,TCGA-LIHC,-7.207478
5.0706415,TCGA-LIHC,20.143919
32.180603,TCGA-LIHC,10.806963
-8.520545,TCGA-LIHC,-6.8421464
-14.453505,TCGA-LIHC,0.89198136
-34.301228,TCGA-LIHC,-6.103532
-40.42943,TCGA-LIHC,8.673018
32.923717,TCGA-LIHC,4.8770065
-35.392963,TCGA-LIHC,-7.007234
-23.394686,TCGA-LIHC,-6.9088125
-10.712847,TCGA-LIHC,13.563145
-24.80535,TCGA-LIHC,-0.18939435
55.958344,TCGA-LIHC,7.6078606
52.250404,TCGA-LIHC,6.6666837
32.30796,TCGA-LIHC,8.525999
-17.728142,TCGA-LIHC,-2.4963439
37.235344,TCGA-LIHC,-12.592476
4.53382,TCGA-LIHC,20.044825
52.24302,TCGA-LIHC,6.683017
21.7438,TCGA-LIHC,-1.7753587
28.548151,TCGA-LIHC,-14.952265
-34.214703,TCGA-LIHC,-7.4552536
34.516518,TCGA-LIHC,-13.769799
8.396816,TCGA-LIHC,-30.478487
-42.59003,TCGA-LIHC,9.573613
-13.394865,TCGA-LIHC,1.6819793
26.188139,TCGA-LIHC,1.5403764
16.164888,TCGA-LIHC,-12.181183
-33.123127,TCGA-LIHC,-0.9727059
-37.949413,TCGA-LIHC,17.975826
22.249443,TCGA-LIHC,-3.3449948
-11.926243,TCGA-LIHC,13.396955
25.905302,TCGA-LIHC,-24.861303
